summonerName,team,teamId,gameId,games,championName,key,Win,lose,kills,assists,deaths,killsT,assistsT,deathsT,kda,ban,Avg BT,wR,Presence
Crownie,BDS,Red,2774880.0,6,Jinx,222,4.0,2.0,10.0,5.0,0.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Rekkles,FNC,Blue,2776059.0,6,Jinx,222,4.0,2.0,5.0,10.0,3.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Jackspektra,TH,Red,2778069.0,6,Jinx,222,4.0,2.0,2.0,5.0,4.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Kobbe,AST,Red,2777029.0,6,Jinx,222,4.0,2.0,5.0,8.0,0.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Patrik,XL,Blue,2776067.0,6,Jhin,202,2.0,4.0,1.0,4.0,3.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Carzzy,MAD,Red,2776059.0,6,Kaisa,145,3.0,3.0,1.0,4.0,3.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
Comp,KOI,Red,2775898.0,6,Kaisa,145,3.0,3.0,7.0,7.0,1.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
Upset,VIT,Red,3131863.0,6,Kaisa,145,3.0,3.0,4.0,2.0,2.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
Kobbe,AST,Blue,2774857.0,6,Kaisa,145,3.0,3.0,0.0,5.0,7.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
Crownie,BDS,Red,2767464.0,6,Jhin,202,2.0,4.0,5.0,9.0,1.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Jackspektra,TH,Red,2773955.0,6,Kaisa,145,3.0,3.0,11.0,5.0,3.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
Comp,KOI,Blue,2767214.0,6,Jhin,202,2.0,4.0,2.0,2.0,0.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Ruby,TH,Blue,2778102.0,6,Ahri,103,2.0,4.0,10.0,12.0,0.0,20.0,50.0,20.0,3.5,0.0,4.0,0.3333333333333333,11.320754716981133
Nisqy,MAD,Blue,2777132.0,6,Ahri,103,2.0,4.0,1.0,7.0,7.0,20.0,50.0,20.0,3.5,0.0,4.0,0.3333333333333333,11.320754716981133
Vetheo,XL,Red,2773618.0,6,Ahri,103,2.0,4.0,2.0,5.0,6.0,20.0,50.0,20.0,3.5,0.0,4.0,0.3333333333333333,11.320754716981133
Vetheo,XL,Blue,2769151.0,6,Ahri,103,2.0,4.0,3.0,7.0,5.0,20.0,50.0,20.0,3.5,0.0,,0.3333333333333333,11.320754716981133
Adam,BDS,Red,2768445.0,5,Olaf,2,3.0,2.0,7.0,2.0,0.0,30.0,21.0,10.0,5.1,1.0,4.0,0.6,11.320754716981133
Ruby,TH,Red,2773955.0,6,Ahri,103,2.0,4.0,4.0,16.0,1.0,20.0,50.0,20.0,3.5,0.0,4.0,0.3333333333333333,11.320754716981133
Sertuss,SK,Red,2774885.0,6,Ahri,103,2.0,4.0,0.0,3.0,1.0,20.0,50.0,20.0,3.5,0.0,4.0,0.3333333333333333,11.320754716981133
Odoamne,XL,Red,2778084.0,5,Olaf,2,3.0,2.0,2.0,1.0,6.0,30.0,21.0,10.0,5.1,1.0,4.0,0.6,11.320754716981133
BrokenBlade,G2,Red,2777132.0,5,Olaf,2,3.0,2.0,11.0,4.0,2.0,30.0,21.0,10.0,5.1,1.0,4.0,0.6,11.320754716981133
Adam,BDS,Red,2768092.0,5,Olaf,2,3.0,2.0,2.0,6.0,2.0,30.0,21.0,10.0,5.1,1.0,,0.6,11.320754716981133
Oscarinin,FNC,Blue,2776059.0,5,Olaf,2,3.0,2.0,8.0,8.0,0.0,30.0,21.0,10.0,5.1,1.0,4.0,0.6,11.320754716981133
Szygenda,KOI,Red,2769151.0,5,Aatrox,266,3.0,2.0,3.0,11.0,2.0,9.0,23.0,13.0,2.4615384615384617,0.0,,0.6,9.433962264150944
Finn,AST,Red,2768209.0,5,Aatrox,266,3.0,2.0,0.0,1.0,4.0,9.0,23.0,13.0,2.4615384615384617,0.0,,0.6,9.433962264150944
Adam,BDS,Red,2767120.0,5,Aatrox,266,3.0,2.0,2.0,7.0,1.0,9.0,23.0,13.0,2.4615384615384617,0.0,,0.6,9.433962264150944
Adam,BDS,Blue,2774912.0,5,Aatrox,266,3.0,2.0,4.0,4.0,3.0,9.0,23.0,13.0,2.4615384615384617,0.0,2.0,0.6,9.433962264150944
Larssen,KOI,Blue,2773874.0,5,TwistedFate,4,3.0,2.0,4.0,9.0,1.0,8.0,30.0,7.0,5.428571428571429,0.0,,0.6,9.433962264150944
Wunder,FNC,Red,2769911.0,5,Aatrox,266,3.0,2.0,0.0,0.0,3.0,9.0,23.0,13.0,2.4615384615384617,0.0,2.0,0.6,9.433962264150944
Hans,G2,Blue,2769916.0,5,Kalista,429,3.0,2.0,3.0,9.0,1.0,21.0,32.0,12.0,4.416666666666667,0.0,1.0,0.6,9.433962264150944
Kaiser,VIT,Blue,2768430.0,5,Lux,99,2.0,3.0,0.0,10.0,3.0,7.0,38.0,13.0,3.4615384615384617,0.0,2.0,0.4,9.433962264150944
Ruby,TH,Red,2778069.0,5,Leblanc,7,0.0,5.0,2.0,7.0,4.0,12.0,21.0,15.0,2.2,0.0,2.0,0.0,9.433962264150944
Humanoid,FNC,Blue,2773628.0,5,Leblanc,7,0.0,5.0,0.0,2.0,1.0,12.0,21.0,15.0,2.2,0.0,,0.0,9.433962264150944
Sertuss,SK,Red,2769830.0,5,Leblanc,7,0.0,5.0,2.0,6.0,2.0,12.0,21.0,15.0,2.2,0.0,,0.0,9.433962264150944
Humanoid,FNC,Red,2777123.0,5,Leblanc,7,0.0,5.0,6.0,6.0,3.0,12.0,21.0,15.0,2.2,0.0,2.0,0.0,9.433962264150944
Finn,AST,Blue,2774857.0,5,Kled,240,2.0,3.0,3.0,2.0,5.0,21.0,25.0,18.0,2.5555555555555554,0.0,3.0,0.4,9.433962264150944
BrokenBlade,G2,Red,2775522.0,5,Kled,240,2.0,3.0,4.0,6.0,4.0,21.0,25.0,18.0,2.5555555555555554,0.0,3.0,0.4,9.433962264150944
BrokenBlade,G2,Blue,2773618.0,5,Kled,240,2.0,3.0,7.0,8.0,2.0,21.0,25.0,18.0,2.5555555555555554,0.0,3.0,0.4,9.433962264150944
Finn,AST,Red,2767939.0,5,Kled,240,2.0,3.0,0.0,1.0,3.0,21.0,25.0,18.0,2.5555555555555554,0.0,,0.4,9.433962264150944
BrokenBlade,G2,Blue,2775908.0,5,Kled,240,2.0,3.0,7.0,8.0,4.0,21.0,25.0,18.0,2.5555555555555554,0.0,3.0,0.4,9.433962264150944
Vetheo,XL,Red,2769191.0,5,TwistedFate,4,3.0,2.0,1.0,7.0,2.0,8.0,30.0,7.0,5.428571428571429,0.0,,0.6,9.433962264150944
Caps,G2,Red,2769501.0,5,TwistedFate,4,3.0,2.0,1.0,7.0,0.0,8.0,30.0,7.0,5.428571428571429,0.0,,0.6,9.433962264150944
Larssen,KOI,Red,2773972.0,5,TwistedFate,4,3.0,2.0,1.0,1.0,3.0,8.0,30.0,7.0,5.428571428571429,0.0,2.0,0.6,9.433962264150944
Dajor,AST,Red,2768430.0,5,TwistedFate,4,3.0,2.0,1.0,6.0,1.0,8.0,30.0,7.0,5.428571428571429,0.0,,0.6,9.433962264150944
Comp,KOI,Red,2769151.0,5,Kalista,429,3.0,2.0,7.0,8.0,1.0,21.0,32.0,12.0,4.416666666666667,0.0,,0.6,9.433962264150944
Comp,KOI,Red,2773972.0,5,Kalista,429,3.0,2.0,3.0,0.0,3.0,21.0,32.0,12.0,4.416666666666667,0.0,6.0,0.6,9.433962264150944
Jackspektra,TH,Red,2767145.0,5,Kalista,429,3.0,2.0,4.0,5.0,5.0,21.0,32.0,12.0,4.416666666666667,0.0,,0.6,9.433962264150944
Hans,G2,Red,2777070.0,5,Kalista,429,3.0,2.0,4.0,10.0,2.0,21.0,32.0,12.0,4.416666666666667,0.0,6.0,0.6,9.433962264150944
Advienne,FNC,Blue,2774880.0,5,Lux,99,2.0,3.0,0.0,5.0,3.0,7.0,38.0,13.0,3.4615384615384617,0.0,2.0,0.4,9.433962264150944
Perkz,VIT,Red,2768877.0,5,Leblanc,7,0.0,5.0,2.0,0.0,5.0,12.0,21.0,15.0,2.2,0.0,,0.0,9.433962264150944
Chasy,MAD,Red,2775495.0,5,Fiora,114,2.0,3.0,2.0,1.0,5.0,12.0,17.0,16.0,1.8125,0.0,2.0,0.4,9.433962264150944
LIMIT,XL,Blue,2775881.0,5,Soraka,16,4.0,1.0,2.0,12.0,0.0,8.0,52.0,7.0,8.571428571428571,0.0,2.0,0.8,9.433962264150944
Trymbi,KOI,Red,2774623.0,5,Soraka,16,4.0,1.0,1.0,4.0,3.0,8.0,52.0,7.0,8.571428571428571,0.0,2.0,0.8,9.433962264150944
Trymbi,KOI,Red,2773457.0,5,Renata,888,2.0,3.0,0.0,3.0,3.0,6.0,45.0,20.0,2.55,0.0,1.0,0.4,9.433962264150944
Labrov,BDS,Blue,2778084.0,5,Renata,888,2.0,3.0,1.0,12.0,1.0,6.0,45.0,20.0,2.55,0.0,5.0,0.4,9.433962264150944
Chasy,MAD,Red,2768541.0,5,Fiora,114,2.0,3.0,2.0,0.0,0.0,12.0,17.0,16.0,1.8125,0.0,1.0,0.4,9.433962264150944
Doss,SK,Red,2767173.0,5,Renata,888,2.0,3.0,3.0,15.0,3.0,6.0,45.0,20.0,2.55,0.0,2.0,0.4,9.433962264150944
Mikyx,G2,Blue,2778074.0,5,Renata,888,2.0,3.0,2.0,8.0,6.0,6.0,45.0,20.0,2.55,0.0,5.0,0.4,9.433962264150944
Hylissang,MAD,Blue,2773955.0,5,Renata,888,2.0,3.0,0.0,7.0,7.0,6.0,45.0,20.0,2.55,0.0,5.0,0.4,9.433962264150944
Doss,SK,Red,2773941.0,5,Soraka,16,4.0,1.0,1.0,5.0,0.0,8.0,52.0,7.0,8.571428571428571,0.0,2.0,0.8,9.433962264150944
Chasy,MAD,Red,2769135.0,5,Fiora,114,2.0,3.0,4.0,7.0,2.0,12.0,17.0,16.0,1.8125,0.0,3.0,0.4,9.433962264150944
Mikyx,G2,Blue,2775908.0,5,Soraka,16,4.0,1.0,1.0,15.0,1.0,8.0,52.0,7.0,8.571428571428571,0.0,2.0,0.8,9.433962264150944
Labrov,BDS,Blue,2769191.0,5,Lux,99,2.0,3.0,1.0,13.0,1.0,7.0,38.0,13.0,3.4615384615384617,0.0,2.0,0.4,9.433962264150944
JeongHoon,AST,Red,2768209.0,5,Lux,99,2.0,3.0,1.0,1.0,5.0,7.0,38.0,13.0,3.4615384615384617,0.0,2.0,0.4,9.433962264150944
Doss,SK,Blue,2768966.0,5,Lux,99,2.0,3.0,5.0,9.0,1.0,7.0,38.0,13.0,3.4615384615384617,0.0,2.0,0.4,9.433962264150944
Szygenda,KOI,Red,2768454.0,5,Fiora,114,2.0,3.0,1.0,7.0,4.0,12.0,17.0,16.0,1.8125,0.0,3.0,0.4,9.433962264150944
Finn,AST,Blue,2768101.0,5,Fiora,114,2.0,3.0,3.0,2.0,5.0,12.0,17.0,16.0,1.8125,0.0,,0.4,9.433962264150944
Trymbi,KOI,Red,2769151.0,5,Soraka,16,4.0,1.0,3.0,16.0,3.0,8.0,52.0,7.0,8.571428571428571,0.0,,0.8,9.433962264150944
Photon,VIT,Red,2775908.0,4,Camille,164,2.0,2.0,3.0,5.0,6.0,18.0,21.0,13.0,3.0,0.0,,0.5,7.547169811320755
Perkz,VIT,Red,2775908.0,4,AurelionSol,136,3.0,1.0,4.0,1.0,4.0,18.0,21.0,5.0,7.8,0.0,2.0,0.75,7.547169811320755
Larssen,KOI,Red,2769151.0,4,Kassadin,38,2.0,2.0,8.0,8.0,2.0,16.0,22.0,14.0,2.7142857142857144,0.0,,0.5,7.547169811320755
Ruby,TH,Red,2767145.0,4,Kassadin,38,2.0,2.0,3.0,7.0,5.0,16.0,22.0,14.0,2.7142857142857144,0.0,,0.5,7.547169811320755
Sertuss,SK,Red,2768108.0,4,Kassadin,38,2.0,2.0,1.0,3.0,4.0,16.0,22.0,14.0,2.7142857142857144,0.0,,0.5,7.547169811320755
Humanoid,FNC,Red,2769509.0,4,Kassadin,38,2.0,2.0,4.0,4.0,3.0,16.0,22.0,14.0,2.7142857142857144,0.0,4.0,0.5,7.547169811320755
Markoon,SK,Blue,2767120.0,4,Kindred,203,1.0,3.0,1.0,2.0,4.0,15.0,18.0,13.0,2.5384615384615383,0.0,,0.25,7.547169811320755
Razork,FNC,Red,2767108.0,4,Kindred,203,1.0,3.0,4.0,9.0,5.0,15.0,18.0,13.0,2.5384615384615383,0.0,,0.25,7.547169811320755
Yike,G2,Red,2767959.0,4,Kindred,203,1.0,3.0,0.0,1.0,3.0,15.0,18.0,13.0,2.5384615384615383,0.0,3.0,0.25,7.547169811320755
Yike,G2,Blue,2768209.0,4,Kindred,203,1.0,3.0,10.0,6.0,1.0,15.0,18.0,13.0,2.5384615384615383,0.0,,0.25,7.547169811320755
Perkz,VIT,Red,2778117.0,4,AurelionSol,136,3.0,1.0,4.0,7.0,0.0,18.0,21.0,5.0,7.8,0.0,3.0,0.75,7.547169811320755
LIDER,AST,Blue,3131863.0,4,AurelionSol,136,3.0,1.0,5.0,6.0,1.0,18.0,21.0,5.0,7.8,0.0,2.0,0.75,7.547169811320755
Irrelevant,SK,Red,2767173.0,4,Camille,164,2.0,2.0,7.0,7.0,4.0,18.0,21.0,13.0,3.0,0.0,,0.5,7.547169811320755
Perkz,VIT,Blue,2773449.0,4,AurelionSol,136,3.0,1.0,5.0,7.0,0.0,18.0,21.0,5.0,7.8,0.0,3.0,0.75,7.547169811320755
Oscarinin,FNC,Red,2774534.0,4,Gangplank,41,2.0,2.0,0.0,3.0,7.0,16.0,16.0,18.0,1.7777777777777777,0.0,4.0,0.5,7.547169811320755
Bo,VIT,Blue,2767108.0,4,Graves,104,3.0,1.0,5.0,8.0,4.0,16.0,29.0,13.0,3.4615384615384617,0.0,,0.75,7.547169811320755
Yike,G2,Red,2767073.0,4,Graves,104,3.0,1.0,8.0,3.0,1.0,16.0,29.0,13.0,3.4615384615384617,0.0,,0.75,7.547169811320755
Yike,G2,Red,2769446.0,4,Graves,104,3.0,1.0,1.0,8.0,6.0,16.0,29.0,13.0,3.4615384615384617,0.0,6.0,0.75,7.547169811320755
Szygenda,KOI,Red,2769916.0,4,Gangplank,41,2.0,2.0,3.0,2.0,4.0,16.0,16.0,18.0,1.7777777777777777,0.0,3.0,0.5,7.547169811320755
Finn,AST,Blue,2769830.0,4,Gangplank,41,2.0,2.0,9.0,2.0,4.0,16.0,16.0,18.0,1.7777777777777777,0.0,3.0,0.5,7.547169811320755
Oscarinin,FNC,Blue,2773972.0,4,Gangplank,41,2.0,2.0,4.0,9.0,3.0,16.0,16.0,18.0,1.7777777777777777,0.0,4.0,0.5,7.547169811320755
Adam,BDS,Blue,2775495.0,4,Darius,122,3.0,1.0,4.0,6.0,4.0,19.0,15.0,12.0,2.8333333333333335,0.0,6.0,0.75,7.547169811320755
Photon,VIT,Blue,2773449.0,4,Darius,122,3.0,1.0,4.0,4.0,3.0,19.0,15.0,12.0,2.8333333333333335,0.0,6.0,0.75,7.547169811320755
Adam,BDS,Blue,2768575.0,4,Darius,122,3.0,1.0,8.0,2.0,1.0,19.0,15.0,12.0,2.8333333333333335,0.0,4.0,0.75,7.547169811320755
Adam,BDS,Blue,2769191.0,4,Darius,122,3.0,1.0,3.0,3.0,4.0,19.0,15.0,12.0,2.8333333333333335,0.0,1.0,0.75,7.547169811320755
Wunder,FNC,Red,2768966.0,4,Camille,164,2.0,2.0,3.0,0.0,3.0,18.0,21.0,13.0,3.0,0.0,,0.5,7.547169811320755
Photon,VIT,Red,2773628.0,4,Camille,164,2.0,2.0,5.0,9.0,0.0,18.0,21.0,13.0,3.0,0.0,,0.5,7.547169811320755
Jankos,TH,Blue,2768454.0,4,Graves,104,3.0,1.0,2.0,10.0,2.0,16.0,29.0,13.0,3.4615384615384617,0.0,6.0,0.75,7.547169811320755
Ruby,TH,Red,2769839.0,3,Orianna,61,1.0,2.0,0.0,15.0,2.0,1.0,21.0,8.0,2.75,0.0,4.0,0.3333333333333333,5.660377358490567
Larssen,KOI,Blue,2778117.0,3,Orianna,61,1.0,2.0,0.0,0.0,2.0,1.0,21.0,8.0,2.75,0.0,3.0,0.3333333333333333,5.660377358490567
Nisqy,MAD,Red,2775881.0,3,Orianna,61,1.0,2.0,1.0,6.0,4.0,1.0,21.0,8.0,2.75,0.0,3.0,0.3333333333333333,5.660377358490567
Photon,VIT,Blue,2768513.0,3,Ornn,516,0.0,3.0,0.0,3.0,1.0,1.0,7.0,12.0,0.6666666666666666,0.0,2.0,0.0,5.660377358490567
Oscarinin,FNC,Blue,2773628.0,3,Ornn,516,0.0,3.0,0.0,1.0,7.0,1.0,7.0,12.0,0.6666666666666666,0.0,3.0,0.0,5.660377358490567
Odoamne,XL,Blue,2769839.0,3,Ornn,516,0.0,3.0,1.0,3.0,4.0,1.0,7.0,12.0,0.6666666666666666,0.0,3.0,0.0,5.660377358490567
JeongHoon,AST,Red,2773569.0,3,Pyke,555,1.0,2.0,1.0,1.0,5.0,10.0,21.0,14.0,2.2142857142857144,0.0,,0.3333333333333333,5.660377358490567
Larssen,KOI,Red,2775898.0,3,Lissandra,127,2.0,1.0,7.0,4.0,2.0,9.0,27.0,6.0,6.0,0.0,1.0,0.6666666666666666,5.660377358490567
Perkz,VIT,Red,3131863.0,3,Lissandra,127,2.0,1.0,0.0,9.0,3.0,9.0,27.0,6.0,6.0,0.0,1.0,0.6666666666666666,5.660377358490567
Hylissang,MAD,Blue,2777089.0,3,Pyke,555,1.0,2.0,2.0,9.0,3.0,10.0,21.0,14.0,2.2142857142857144,0.0,,0.3333333333333333,5.660377358490567
Targamas,XL,Red,2768984.0,3,Pyke,555,1.0,2.0,7.0,11.0,6.0,10.0,21.0,14.0,2.2142857142857144,0.0,,0.3333333333333333,5.660377358490567
Nisqy,MAD,Blue,2777089.0,3,Lissandra,127,2.0,1.0,2.0,14.0,1.0,9.0,27.0,6.0,6.0,0.0,1.0,0.6666666666666666,5.660377358490567
Kobbe,AST,Red,2773569.0,2,Veigar,45,0.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,,0.0,3.7735849056603774
BrokenBlade,G2,Red,2777070.0,2,Chogath,31,1.0,1.0,5.0,7.0,0.0,5.0,8.0,4.0,3.25,0.0,6.0,0.5,3.7735849056603774
Perkz,VIT,Blue,2768513.0,2,Tristana,18,0.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,0.0,,0.0,3.7735849056603774
Adam,BDS,Blue,2778084.0,2,Sett,875,2.0,0.0,6.0,7.0,1.0,11.0,14.0,7.0,3.5714285714285716,0.0,,1.0,3.7735849056603774
Adam,BDS,Blue,2775434.0,2,Yasuo,157,0.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,0.0,,0.0,3.7735849056603774
Nisqy,MAD,Red,2775495.0,2,Veigar,45,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,,0.0,3.7735849056603774
LIDER,AST,Blue,2775522.0,2,Irelia,39,2.0,0.0,5.0,7.0,5.0,11.0,11.0,7.0,3.142857142857143,0.0,4.0,1.0,3.7735849056603774
LIDER,AST,Red,2776067.0,2,Irelia,39,2.0,0.0,6.0,4.0,2.0,11.0,11.0,7.0,3.142857142857143,0.0,2.0,1.0,3.7735849056603774
Labrov,BDS,Red,2774880.0,2,Blitzcrank,53,2.0,0.0,0.0,15.0,3.0,0.0,36.0,7.0,5.142857142857143,0.0,,1.0,3.7735849056603774
113,AST,Blue,2769911.0,2,Trundle,48,2.0,0.0,2.0,13.0,0.0,5.0,26.0,3.0,10.333333333333334,0.0,,1.0,3.7735849056603774
Nisqy,MAD,Red,2773449.0,2,Chogath,31,1.0,1.0,0.0,1.0,4.0,5.0,8.0,4.0,3.25,0.0,,0.5,3.7735849056603774
Larssen,KOI,Red,2768583.0,2,Tristana,18,0.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,,0.0,3.7735849056603774
JeongHoon,AST,Blue,2777123.0,2,Blitzcrank,53,2.0,0.0,0.0,21.0,4.0,0.0,36.0,7.0,5.142857142857143,0.0,1.0,1.0,3.7735849056603774
LIDER,AST,Red,2777029.0,2,Zed,238,2.0,0.0,5.0,2.0,3.0,13.0,8.0,7.0,3.0,0.0,1.0,1.0,3.7735849056603774
Adam,BDS,Blue,2769929.0,2,Sett,875,2.0,0.0,5.0,7.0,6.0,11.0,14.0,7.0,3.5714285714285716,0.0,,1.0,3.7735849056603774
Vetheo,XL,Red,2775833.0,2,Yone,777,0.0,2.0,3.0,8.0,4.0,3.0,9.0,5.0,2.4,0.0,,0.0,3.7735849056603774
Dajor,AST,Red,2767939.0,2,Yone,777,0.0,2.0,0.0,1.0,1.0,3.0,9.0,5.0,2.4,0.0,,0.0,3.7735849056603774
LIDER,AST,Blue,2777123.0,2,Zed,238,2.0,0.0,8.0,6.0,4.0,13.0,8.0,7.0,3.0,0.0,1.0,1.0,3.7735849056603774
Patrik,XL,Red,2768899.0,2,Yasuo,157,0.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,0.0,,0.0,3.7735849056603774
113,AST,Red,2769531.0,2,Trundle,48,2.0,0.0,3.0,13.0,3.0,5.0,26.0,3.0,10.333333333333334,0.0,,1.0,3.7735849056603774
Larssen,KOI,Blue,2777097.0,1,Corki,42,0.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,0.0,,0.0,1.8867924528301887
Hylissang,MAD,Red,2774857.0,1,Rell,526,1.0,0.0,0.0,18.0,2.0,0.0,18.0,2.0,9.0,0.0,,1.0,1.8867924528301887
Caps,G2,Blue,2768209.0,1,Zac,154,1.0,0.0,8.0,7.0,1.0,8.0,7.0,1.0,15.0,0.0,,1.0,1.8867924528301887
Malrang,KOI,Blue,2778117.0,1,XinZhao,5,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.8867924528301887
Evi,TH,Red,2775531.0,1,Tryndamere,23,0.0,1.0,6.0,4.0,4.0,6.0,4.0,4.0,2.5,0.0,,0.0,1.8867924528301887
Hans,G2,Red,2773965.0,1,Twitch,29,1.0,0.0,7.0,5.0,4.0,7.0,5.0,4.0,3.0,0.0,1.0,1.0,1.8867924528301887
Yike,G2,Blue,2767567.0,1,Udyr,77,0.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,1.5,0.0,,0.0,1.8867924528301887
Chasy,MAD,Blue,2777089.0,1,Kennen,85,1.0,0.0,4.0,7.0,2.0,4.0,7.0,2.0,5.5,0.0,1.0,1.0,1.8867924528301887
Caps,G2,Red,2767959.0,1,Swain,50,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.6666666666666666,0.0,,0.0,1.8867924528301887
Labrov,BDS,Blue,2768575.0,1,TahmKench,223,1.0,0.0,0.0,6.0,2.0,0.0,6.0,2.0,3.0,0.0,,1.0,1.8867924528301887
Trymbi,KOI,Red,2773972.0,1,Taric,44,0.0,1.0,0.0,3.0,5.0,0.0,3.0,5.0,0.6,0.0,,0.0,1.8867924528301887
Yike,G2,Red,2769501.0,1,Belveth,200,1.0,0.0,9.0,4.0,1.0,9.0,4.0,1.0,13.0,0.0,,1.0,1.8867924528301887
JeongHoon,AST,Blue,2769135.0,1,Bard,432,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,,0.0,1.8867924528301887
Targamas,XL,Red,2768899.0,1,Senna,235,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,0.0,,0.0,1.8867924528301887
